ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID745896147,16 Charles St,KEW,2850000.0,h,10/09/2016,5,2.0,2.0,815.0,19.0,-37.8118,145.035,19904,1080.4033723682444,15.666666666666666,0,271,771,74
ID813351364,107/567 Glenferrie Rd,HAWTHORN,560000.0,u,16/07/2016,2,1.0,1.0,0.0,6.0,-37.8268,145.0344,19904,618.56402280806,15.666666666666666,1,1150,7827,922
ID161753455,8 Maribyrnong Ct,WERRIBEE,442000.0,h,17/06/2017,3,1.0,1.0,575.0,22.0,-37.88547,144.65528999999995,19921,1626.608049936217,35.142857142857146,0,98,190,19
ID964888343,15/20 Florence Rd,SURREY HILLS,880000.0,u,11/02/2017,3,1.0,2.0,217.0,49.0,-37.8287,145.1014,19895,555.5931441275278,25.5,0,2532,5455,713
ID604033519,45 Charles St,GLEN IRIS,1500000.0,h,4/06/2016,2,1.0,2.0,660.0,34.0,-37.8536,145.0911,19849,958.9378071051804,28.666666666666668,0,1923,8979,620
ID929301817,24 Taylor St,FITZROY NORTH,1000000.0,h,4/03/2017,3,1.0,0.0,249.0,44.0,-37.7754,144.9806,20017,1123.3127537550506,19.3,0,2047,9171,742
ID843381080,203 Station St,PORT MELBOURNE,2400000.0,h,8/04/2017,3,2.0,2.0,368.0,139.0,-37.8323,144.9463,20043,1644.1266466406278,0.0,0,705,5479,335
ID130478520,5 Aroona Ct,ABERFELDIE,1680000.0,h,22/07/2017,3,2.0,2.0,673.0,54.0,-37.76316,144.89799,22253,1789.8720187198066,18.333333333333332,1,817,1779,181
ID906995087,60 Powell St,RESERVOIR,830000.0,h,14/05/2016,3,1.0,1.0,509.0,91.0,-37.7261,144.9983,20011,469.8796225484024,31.2,0,824,1890,159
ID567204735,38 Grandview Gr,MOORABBIN,950000.0,h,4/06/2016,2,1.0,3.0,649.0,69.0,-37.9424,145.0464,19872,778.23007925145,40.166666666666664,0,71,261,20
ID957091733,61 Steele St,MOONEE PONDS,1361500.0,h,10/12/2016,4,1.0,2.0,453.0,99.0,-37.7698,144.9336,20039,1204.3620535066195,20.0,0,278,489,65
ID501053980,364 Montague St,ALBERT PARK,1562500.0,h,15/10/2016,2,1.0,0.0,141.0,129.0,-37.8424,144.9562,20043,2690.6544388699162,0.0,1,1202,5034,333
ID315119103,9 Kendall St,ELWOOD,1875000.0,h,13/05/2017,3,2.0,2.0,270.0,60.0,-37.8805,144.9933,19955,537.5725606572054,19.5,0,1666,9333,523
ID663215535,50 Major Rd,FAWKNER,515000.0,h,12/08/2017,1,1.0,0.0,173.0,79.0,-37.70745,144.97046,19962,1182.3151080880407,37.0,0,1253,7401,484
ID915509738,109 Powell St,YARRAVILLE,1320000.0,h,4/03/2017,3,2.0,2.0,473.0,99.0,-37.8217,144.8842,19996,822.4381535093281,11.357142857142858,1,817,1779,181
ID514055074,53 Ryan St,FOOTSCRAY,1170000.0,h,15/10/2016,2,1.0,1.0,184.0,119.0,-37.7988,144.90200000000004,20025,274.52350930097407,10.18918918918919,0,1923,8979,620
ID949329851,91 Suffolk St,WEST FOOTSCRAY,888000.0,h,20/05/2017,2,1.0,2.0,401.0,74.0,-37.7903,144.8703,20022,1186.0297156729403,21.4,0,298,735,154
ID658120630,2/7 Bellevue Av,BURWOOD EAST,746000.0,u,12/08/2017,2,1.0,2.0,239.0,69.0,-37.85148,145.15345,19898,3499.318715186289,30.307692307692307,0,684,1695,161
ID830189796,67 Ross St,PORT MELBOURNE,1665000.0,h,1/07/2017,3,3.0,2.0,121.0,8.0,-37.83591,144.93648000000005,22180,2389.0942109452253,0.0,0,705,5479,335
ID410851099,17/393 Toorak Rd,SOUTH YARRA,400000.0,u,14/05/2016,1,1.0,1.0,1424.0,49.0,-37.8402,145.0029,19947,491.90347388906605,16.214285714285715,0,1100,3636,457
ID667123438,1/19 Patterson Rd,BENTLEIGH,855000.0,h,7/11/2016,2,1.0,1.0,298.0,79.0,-37.9247,145.0287,19938,597.3182047197836,36.84615384615385,0,925,4701,308
ID632335676,6 Mandrel St,MAIDSTONE,505500.0,t,17/06/2017,2,1.0,1.0,59.0,5.0,-37.77824,144.87427,20022,2536.4505453396678,21.4,0,717,1763,318
ID570729625,2/4 Southey Ct,ELWOOD,640000.0,u,25/02/2017,2,1.0,0.0,0.0,79.0,-37.8757,144.987,19955,725.0177306750292,19.5,0,1666,9333,523
ID333674789,7/59 Rathmines St,FAIRFIELD,445000.0,u,10/12/2016,2,1.0,1.0,0.0,49.0,-37.7782,145.0162,19930,124.42626516085737,22.0,0,334,1407,88
ID582089114,3 Speers Ct,WARRANDYTE,1600000.0,h,19/08/2017,4,2.0,2.0,4168.0,19.0,-37.74611,145.17835,19987,4505.851477330906,47.9,0,281,524,75
ID922769439,207/493 Victoria St,WEST MELBOURNE,510000.0,u,8/07/2017,2,1.0,1.0,75.0,12.0,-37.80473,144.9435,22239,247.89911554125118,7.0,0,647,2861,222
ID305105298,12/1 Ruabon Rd,TOORAK,490000.0,u,15/10/2016,2,1.0,1.0,0.0,49.0,-37.8474,145.0078,19947,587.5445507835406,16.214285714285715,0,584,2731,211
ID826994456,89 Radnor St,CAMBERWELL,1987000.0,h,4/06/2016,3,2.0,2.0,706.0,59.0,-37.8457,145.0611,19850,1286.856443973733,26.666666666666668,0,3703,18944,2039
ID497449387,91/390 Toorak Rd,SOUTH YARRA,1030000.0,u,12/06/2016,2,2.0,1.0,0.0,49.0,-37.8407,145.0043,19947,471.7863688255668,16.214285714285715,0,1100,3636,457
ID909912856,305/28 Burnley St,RICHMOND,327000.0,u,7/11/2016,1,1.0,1.0,0.0,7.0,-37.8127,145.0094,19977,1509.9045182546981,10.235294117647058,0,824,1890,159
ID280010628,52 Glenroy Rd,GLENROY,741250.0,h,25/02/2017,2,1.0,1.0,668.0,64.0,-37.7067,144.9331,20032,1420.7440476324089,36.0,0,1841,9184,533
ID152462534,41 Monash St,ASCOT VALE,1230000.0,h,8/10/2016,3,1.0,2.0,594.0,59.0,-37.7819,144.9064,20039,1543.104201374177,20.0,0,2489,11817,1268
ID231321375,101 Male St,BRIGHTON,1935000.0,h,3/06/2017,3,2.0,1.0,385.0,79.0,-37.91068,145.00394,19952,653.5989994337093,24.5,0,2897,11243,942
ID371902937,11 Findon St,MALVERN EAST,1036000.0,h,3/12/2016,2,1.0,1.0,310.0,109.0,-37.8717,145.0399,22248,679.699524217836,19.5,0,610,1743,228
ID645014728,3/29 Fiddes St,MOORABBIN,742500.0,t,13/05/2017,2,1.0,1.0,179.0,18.0,-37.9369,145.0473,19937,970.5481038745702,38.266666666666666,0,84,293,23
ID931955762,4 Vincent St,BRIGHTON EAST,1480000.0,h,7/11/2016,3,2.0,2.0,697.0,94.0,-37.9269,145.0274,19938,735.653304696812,36.84615384615385,0,2744,10289,780
ID407133219,62A Williamstown Rd,KINGSVILLE,735000.0,h,17/06/2017,2,1.0,1.0,170.0,79.0,-37.80635,144.8845,20023,509.2577184612767,19.4,0,92,260,36
ID975242393,5 Malane St,BENTLEIGH EAST,1510000.0,h,18/03/2017,4,2.0,2.0,640.0,19.0,-37.9198,145.0545,19939,1561.6120395684927,35.15384615384615,0,959,4476,324
ID332534469,4 Mercer Rd,ARMADALE,3512500.0,h,27/11/2016,3,2.0,2.0,617.0,21.0,-37.8557,145.0264,19945,628.1556580128967,19.214285714285715,0,2489,11817,1268
ID968176576,59 Sellars St,WATSONIA NORTH,850000.0,h,22/07/2017,3,1.0,2.0,766.0,45.0,-37.69821,145.08995,19984,1515.4943086196433,37.666666666666664,0,281,524,75
ID672490289,39 Shand Rd,RESERVOIR,730000.0,h,28/08/2016,2,1.0,2.0,637.0,49.0,-37.7207,145.0196,20010,1189.2110551099497,34.2,0,824,1890,159
ID321280089,6 MacArthur Av,ASCOT VALE,1151000.0,h,26/08/2017,4,2.0,2.0,290.0,7.0,-37.77708,144.90913999999995,20039,1134.3745975160512,20.0,0,2494,11307,1410
ID311857091,33 Brockhoff Dr,BURWOOD,1255000.0,h,12/11/2016,4,2.0,2.0,438.0,14.0,-37.8599,145.1101,19848,2540.877839457418,30.666666666666668,0,958,5673,628
ID711723295,1/112 Roslyn St,BRIGHTON,1300000.0,u,4/03/2017,2,2.0,2.0,329.0,79.0,-37.9172,145.004,19951,714.919289743712,26.5,0,2897,11243,942
ID909364306,1/12 Hatfield Ct,WEST FOOTSCRAY,520000.0,u,7/05/2016,6,2.0,1.0,0.0,49.0,-37.809,144.8686,20022,1191.1829253426688,21.4,0,268,736,128
ID922924557,5/25 Ashley St,RESERVOIR,300000.0,u,26/07/2016,2,1.0,1.0,87.0,49.0,-37.7174,145.0016,20010,479.1655223152221,34.2,0,824,1890,159
ID998432976,14 Irving St,MALVERN,4900000.0,h,3/06/2017,3,4.0,2.0,950.0,44.0,-37.85905,145.03229,19944,841.8684366505597,20.8,0,717,1763,318
ID481494637,301/228 The Avenue,PARKVILLE,1560000.0,u,27/05/2017,3,2.0,1.0,2431.0,69.0,-37.78212,144.95755,19970,473.6836898869943,22.333333333333332,0,142,344,39
ID849752080,31 Hume St,ARMADALE,1900000.0,h,18/03/2017,2,2.0,0.0,207.0,84.0,-37.8571,145.0224,19945,279.94766500926806,19.214285714285715,0,2494,11307,1410
ID790447390,166 Gipps St,ABBOTSFORD,1290000.0,h,25/02/2017,3,2.0,2.0,147.0,99.0,-37.805,144.9943,19976,71.5373346184655,12.235294117647058,0,1214,5603,375
ID488562803,39 Elizabeth St,BENTLEIGH EAST,1860000.0,h,13/05/2017,4,3.0,2.0,620.0,13.0,-37.9228,145.0555,19939,1733.033714421093,35.15384615384615,0,959,4476,324
ID421811712,16/86 Graham Rd,VIEWBANK,555000.0,u,10/12/2016,2,1.0,2.0,197.0,39.0,-37.7393,145.0806,19936,1334.9430857439704,31.75,0,584,2731,211
ID695725620,89A New St,SOUTH KINGSVILLE,730000.0,t,29/07/2017,3,2.0,2.0,340.0,19.0,-37.83172,144.86683,19995,1686.0181579235486,14.333333333333334,0,987,2150,212
ID841891213,61 Durham Rd,SURREY HILLS,2100000.0,h,17/09/2016,5,4.0,3.0,827.0,49.0,-37.8323,145.0904,19894,901.2961592512636,25.76923076923077,0,2403,5212,586
ID559033517,13/77 Rosanna Rd,HEIDELBERG,420000.0,u,7/11/2016,2,1.0,1.0,158.0,49.0,-37.7512,145.0697,19936,975.4354962162228,31.75,0,1144,6845,375
ID972164812,8/39 Maribyrnong Rd,ASCOT VALE,762000.0,t,15/07/2017,3,1.0,1.0,0.0,109.0,-37.77261,144.92276,20039,310.4751273866692,20.0,0,2494,11307,1410
ID994137578,5 Russel Av,BERWICK,755000.0,h,22/07/2017,3,2.0,2.0,840.0,29.0,-38.02621,145.34635,19883,1576.920779007184,62.0,0,59,124,5
ID716437213,434 Dorset Rd,CROYDON,725000.0,h,8/07/2017,3,1.0,2.0,802.0,39.0,-37.81083,145.28792,19878,1826.1565381154985,45.76923076923077,0,1083,3612,368
ID817459373,122 Victoria Rd,HAWTHORN EAST,2775000.0,h,22/05/2016,5,3.0,2.0,864.0,64.0,-37.8231,145.0535,19853,597.8786444281541,19.09090909090909,0,1144,6845,375
ID713631606,71 Hume Av,MELTON SOUTH,410000.0,h,9/09/2017,4,1.0,2.0,578.0,39.0,-37.71077,144.57198,19980,831.2268979437406,39.6,0,50,68,12
ID796021040,17 Payne St,GLADSTONE PARK,586000.0,h,23/09/2017,3,1.0,1.0,534.0,59.0,-37.68641,144.88487,20031,2898.8505839468926,38.0,0,663,4010,377
ID342371208,4 Michael St,TEMPLESTOWE LOWER,1370000.0,h,8/04/2017,3,1.0,2.0,743.0,8.0,-37.7703,145.1086,19935,4469.885985808004,29.823529411764707,0,2532,5455,713
ID597385720,183a High St,DONCASTER,751800.0,u,27/11/2016,3,1.0,2.0,109.0,18.0,-37.7749,145.1138,20042,4965.051624341244,25.775,0,1566,8895,491
ID179826930,7/87 Gamon St,YARRAVILLE,770000.0,h,3/12/2016,3,1.0,2.0,323.0,59.0,-37.8108,144.8899,19997,545.8865131027468,10.357142857142858,0,703,1502,135
ID647511478,14/21 Lillimur Rd,ORMOND,435000.0,u,10/09/2016,2,1.0,1.0,0.0,69.0,-37.9016,145.0414,19941,238.09568428347652,32.15384615384615,1,268,736,128
ID292596775,295 Greenwood Dr,WATSONIA,860500.0,h,24/09/2016,3,2.0,0.0,767.0,59.0,-37.7084,145.0788,19984,523.9028055904058,37.666666666666664,0,584,2731,211
ID831530496,13 Orlit Ct,EPPING,545000.0,h,27/05/2017,4,2.0,2.0,635.0,34.0,-37.64051,145.05743,45795,1280.485451753166,49.22222222222222,0,2006,7754,1051
ID453261306,54 Elizabeth St,BENTLEIGH EAST,1197000.0,h,22/05/2016,3,1.0,2.0,692.0,70.0,-37.9232,145.0563,19939,1814.4406962693731,35.15384615384615,0,925,4701,308
ID320018360,86 Hodgkinson St,CLIFTON HILL,1420000.0,h,8/10/2016,2,1.0,0.0,180.0,19.0,-37.7898,144.9903,19974,468.19703183353215,15.142857142857142,0,1071,5783,419
ID369490795,14 New St,ARMADALE,1300000.0,h,18/06/2016,3,1.0,2.0,212.0,119.0,-37.8542,145.0149,19946,390.16724451775514,18.214285714285715,0,2489,11817,1268
ID405832000,256 Stewart St,BRUNSWICK EAST,930000.0,h,4/03/2017,3,2.0,2.0,138.0,24.0,-37.7658,144.9823,20016,1229.2178957117967,21.3,0,817,1779,181
ID369583446,6 Winterset Cl,MORDIALLOC,1440000.0,h,12/08/2017,4,2.0,2.0,695.0,69.0,-38.00477,145.10078,19863,1169.7680540115982,50.06666666666667,0,1471,7759,779
ID976341297,8/15 Wrexham Rd,WINDSOR,580000.0,u,28/05/2016,2,1.0,1.0,0.0,49.0,-37.8565,145.0011,19957,799.2784667051092,15.5,0,1002,4068,328
ID707383464,25 Hardy St,BRUNSWICK,1500000.0,h,3/12/2016,4,3.0,1.0,365.0,129.0,-37.7624,144.9671,19967,579.7723633477389,27.333333333333332,0,958,5673,628
ID727751584,40 Smith St,SOUTH MELBOURNE,970000.0,h,9/09/2017,2,1.0,0.0,82.0,119.0,-37.83606,144.95164,20043,1968.9749837943639,0.0,0,1245,3886,447
ID114896262,2/121 Darebin Rd,THORNBURY,605000.0,u,22/05/2016,2,1.0,1.0,133.0,99.0,-37.7641,145.0104,20015,1175.7643429948735,23.3,0,2403,5212,586
ID691059690,6A Duggan St,BRUNSWICK WEST,670000.0,t,6/05/2017,3,1.0,2.0,176.0,19.0,-37.7597,144.9404,19967,1795.55244864554,27.333333333333332,0,941,5813,575
ID573973089,452 Barkers Rd,HAWTHORN EAST,3210000.0,h,18/03/2017,5,3.0,4.0,1011.0,114.0,-37.8165,145.0505,19903,772.448573330651,17.904761904761905,0,1253,7401,484
ID469847752,8/37 Victoria St,ELSTERNWICK,740000.0,u,8/04/2017,2,1.0,1.0,0.0,59.0,-37.8881,145.0097,19954,858.8055838063133,21.5,0,1666,9333,523
ID624701047,27 Halpin St,BRUNSWICK WEST,1445000.0,h,24/06/2017,3,1.0,2.0,613.0,69.0,-37.76883,144.94592,19968,1210.4128610894606,25.333333333333332,0,941,5813,575
ID630270562,4 Tudor Rd,DONCASTER,1540500.0,h,9/09/2017,5,2.0,2.0,726.0,49.0,-37.78133,145.10833,19896,4235.62114024049,28.785714285714285,0,1666,9333,523
ID342445933,7 Exon St,HAMPTON,1405000.0,t,22/07/2017,3,2.0,2.0,220.0,5.0,-37.93487,145.00093,19949,348.10041384045576,31.5,0,1841,9184,533
ID959272567,27 McMahons Rd,COBURG NORTH,864000.0,h,4/06/2016,3,1.0,2.0,565.0,69.0,-37.7283,144.969,19964,794.2663239606842,34.0,1,1071,5783,419
ID386374522,4 College Pl,SUNBURY,597000.0,h,29/07/2017,4,2.0,4.0,939.0,42.0,-37.57816,144.73431000000005,19998,555.1313160126354,39.0,0,1479,4398,502
ID410553118,101/323 Dandenong Rd,PRAHRAN,690000.0,u,20/05/2017,2,2.0,2.0,1146.0,43.0,-37.8597,145.0093,19945,953.0590150728892,19.214285714285715,0,705,5479,335
ID971287943,15 Mara Cl,WANTIRNA SOUTH,1330000.0,h,26/08/2017,4,2.0,2.0,717.0,39.0,-37.86887,145.22116,19871,4949.21249925045,41.083333333333336,0,98,190,19
ID951232160,4/38 Alma St,LOWER PLENTY,650000.0,u,27/05/2017,2,2.0,2.0,248.0,24.0,-37.72473,145.11657,19986,1134.229186134303,43.9,0,1508,6073,553
ID307719962,2/14 Jack Rd,CHELTENHAM,950000.0,t,1/07/2017,3,3.0,2.0,160.0,6.0,-37.96062,145.04296000000005,52095,579.615309527188,42.166666666666664,0,1288,4242,480
ID752913405,92/99 Whiteman St,SOUTHBANK,650000.0,u,6/08/2016,2,2.0,1.0,0.0,19.0,-37.8273,144.9556,20043,1031.305301623215,0.0,1,1100,3636,457
ID486707406,5 Barce Pl,HEIDELBERG WEST,715000.0,h,19/11/2016,4,2.0,2.0,521.0,29.0,-37.738,145.0374,19936,2590.4276135469177,31.75,0,1150,7827,922
ID604735675,7 Thackeray Rd,RESERVOIR,928000.0,h,25/02/2017,3,1.0,1.0,696.0,54.0,-37.7218,145.015,20010,891.9714004821514,34.2,1,885,1901,227
ID315037731,25 Pender St,PRESTON,842000.0,h,16/07/2016,3,1.0,1.0,398.0,84.0,-37.7372,145.01,20012,851.3046715523188,28.3,0,659,5219,338
ID306936827,24 Daleglen St,RESERVOIR,351000.0,h,8/07/2017,1,1.0,1.0,168.0,69.0,-37.69828,145.02184,20008,956.1573782823903,38.22222222222222,0,885,1901,227
ID545215631,33a Clara St,SOUTH YARRA,1500000.0,h,12/06/2016,2,1.0,2.0,141.0,49.0,-37.8408,144.9977,19959,538.9701892318583,12.543859649122806,0,1100,3636,457
ID569482387,8/220 Elgin St,CARLTON,705000.0,u,12/11/2016,2,1.0,1.0,0.0,19.0,-37.7969,144.9669,19842,1496.0773032990478,4.7444444444444445,0,97,243,33
ID610288204,4 McPherson St,BRUNSWICK,835000.0,h,23/04/2016,3,1.0,0.0,302.0,129.0,-37.758,144.9724,19966,1010.4307090499414,30.0,0,958,5673,628
ID192477060,3/2 Garden Rd,BENTLEIGH EAST,715000.0,u,27/06/2016,2,1.0,1.0,194.0,24.0,-37.9107,145.0598,19940,1891.2788782565117,33.15384615384615,0,925,4701,308
ID138460283,6 Blackwood Av,MENTONE,815000.0,h,23/09/2017,3,2.0,2.0,520.0,39.0,-37.98227,145.08133999999995,19864,1278.0135861783629,47.06666666666667,0,50,68,12
ID884884797,2 Day St,SUNSHINE WEST,695000.0,h,29/07/2017,3,1.0,0.0,694.0,69.0,-37.78871,144.81368999999995,20020,1191.2376255902864,21.333333333333332,0,2532,5455,713
ID901058930,24 Centaurus Av,ROXBURGH PARK,393200.0,h,29/07/2017,3,1.0,1.0,400.0,49.0,-37.62464,144.9345,40220,1510.5889464436564,45.0,0,394,1153,165
ID488110741,1/263 Union Rd,MOONEE PONDS,1130000.0,t,27/11/2016,3,2.0,2.0,217.0,6.0,-37.7704,144.9162,20038,582.5891841213394,22.0,0,278,489,65
ID560652734,20 Gordon Gr,MALVERN,1965000.0,h,25/02/2017,4,2.0,1.0,300.0,129.0,-37.8638,145.0298,19944,275.91832704849037,20.8,0,717,1763,318
ID631663410,17 Rosedale Rd,GLEN IRIS,1600000.0,h,18/06/2016,2,2.0,2.0,718.0,69.0,-37.858,145.0696,19848,1123.355783269778,30.666666666666668,0,1923,8979,620
ID358491900,808/8 Kavanagh St,SOUTHBANK,580000.0,u,18/03/2017,2,1.0,1.0,0.0,9.0,-37.8226,144.9667,22238,477.2682557099036,3.5,0,1245,3886,447
ID408747028,13 Leslie St,FRANKSTON SOUTH,760000.0,h,16/09/2017,4,2.0,2.0,536.0,54.0,-38.16363,145.11545,19855,2475.954294115526,68.81818181818181,0,517,2973,288
ID935818515,2 Eildon Dr,KEYSBOROUGH,745000.0,h,3/06/2017,4,2.0,1.0,624.0,50.0,-37.9887,145.16158,19890,2738.291411138404,44.34615384615385,0,1360,6408,691
ID816208275,3/43 The Ridge,BLACKBURN,485000.0,u,8/07/2017,2,1.0,1.0,0.0,59.0,-37.82945,145.15697,19898,1207.8284315053895,30.307692307692307,0,2524,12864,738
ID984252401,6 Rose St,ALTONA,950000.0,h,22/07/2017,3,1.0,1.0,399.0,49.0,-37.87115,144.8189,19925,817.2003004869373,28.5,0,2494,11307,1410
ID447952533,52 Blanche St,ST KILDA,920000.0,h,15/10/2016,3,2.0,2.0,124.0,19.0,-37.8656,144.9851,19956,856.7814864661391,17.5,0,1363,6287,564
ID896121209,1/1017 Nepean Hwy,MOORABBIN,750000.0,t,7/05/2016,3,2.0,1.0,164.0,9.0,-37.9378,145.0385,19937,412.7270501221033,38.266666666666666,0,71,261,20
ID247498090,22 Garfield St,RICHMOND,990000.0,h,10/12/2016,2,1.0,1.0,117.0,119.0,-37.812,144.9939,19977,216.32114250120202,10.235294117647058,0,824,1890,159
ID695983415,4/37 St Kinnord St,ABERFELDIE,280000.0,u,22/07/2017,1,1.0,1.0,0.0,49.0,-37.75875,144.9027,22253,1227.6312463849774,18.333333333333332,0,817,1779,181
ID487294769,1/3 Gleniffer Av,BRIGHTON EAST,585000.0,u,8/07/2017,2,1.0,1.0,0.0,69.0,-37.93171,145.03041000000005,19937,628.9566954209868,38.266666666666666,0,2897,11243,942
ID863128535,2/13 North St,AIRPORT WEST,510000.0,u,22/08/2016,2,1.0,1.0,141.0,44.0,-37.7202,144.8797,20033,3695.4628200540014,34.0,0,1202,5034,333
ID442918930,10 Coote St,SOUTH MELBOURNE,1185000.0,t,23/04/2016,3,2.0,1.0,111.0,15.0,-37.8341,144.9541,20043,1755.3724549707813,0.0,0,1100,3636,457
ID529024137,252 Yallambie Rd,YALLAMBIE,720000.0,h,24/09/2016,3,2.0,4.0,535.0,59.0,-37.7225,145.1037,19986,1762.5420140316714,43.9,0,1002,4068,328
ID880178595,1 Grosvenor Ct,TOORAK,1635000.0,u,10/09/2016,3,1.0,0.0,1099.0,49.0,-37.8438,145.0303,19946,1637.2148017791994,18.214285714285715,0,584,2731,211
ID955049958,31 Boyce Av,BRIAR HILL,830000.0,h,12/08/2017,3,1.0,2.0,905.0,57.0,-37.7063,145.12215,19986,1000.0671958011523,43.9,0,59,124,5
ID420434514,16 Rosa St,TEMPLESTOWE LOWER,1509000.0,h,28/05/2016,3,2.0,2.0,812.0,59.0,-37.7714,145.1141,19935,4967.886036903518,29.823529411764707,0,2403,5212,586
ID731823885,5 Evans Ct,BROADMEADOWS,586000.0,h,29/07/2017,3,1.0,1.0,677.0,39.0,-37.69265,144.92653,20031,981.3115829429797,38.0,0,684,1695,161
ID664663205,199 Barkers Rd,KEW,2150000.0,h,20/05/2017,4,4.0,2.0,543.0,59.0,-37.8144,145.0358,19904,786.3823064461536,15.666666666666666,0,288,712,75
ID445272660,25 Kalimna St,BALWYN,2665000.0,h,22/08/2016,5,3.0,2.0,674.0,109.0,-37.8095,145.0782,19893,1684.431416118733,23.76923076923077,0,925,4701,308
ID685016460,5D Belson St,MALVERN EAST,1275000.0,h,24/06/2017,3,2.0,2.0,161.0,59.0,-37.86779,145.04482,22248,1092.086374942852,19.5,0,717,1763,318
ID518571455,48a Celia St,BENTLEIGH EAST,1250000.0,t,17/09/2016,4,2.0,2.0,314.0,9.0,-37.9299,145.0598,19937,2086.81781346221,38.266666666666666,1,925,4701,308
ID959679005,15 Kingshott Cl,WILLIAMSTOWN,1500000.0,h,29/04/2017,4,3.0,2.0,450.0,13.0,-37.8617,144.8786,19993,1041.0116464558923,20.857142857142858,0,1064,4200,432
ID383490688,17 Goodman St,BRUNSWICK,916000.0,h,24/09/2016,2,1.0,0.0,1328.0,129.0,-37.773,144.9568,19969,277.7785411290997,24.333333333333332,0,958,5673,628
ID331996850,60 Woiwurung Cr,COBURG,631000.0,t,3/09/2017,2,2.0,1.0,1965.0,19.0,-37.73615,144.97455,19964,1072.559277044,34.0,0,1097,5916,553
ID114975676,2/825 Park St,BRUNSWICK,440000.0,u,22/08/2016,1,1.0,1.0,0.0,129.0,-37.7769,144.9523,19970,476.4821758385336,22.333333333333332,0,958,5673,628
ID470810328,5 Amberley Ct,BULLEEN,1230000.0,h,19/08/2017,3,1.0,1.0,757.0,39.0,-37.78094,145.10131,19896,4287.865697626311,28.785714285714285,0,941,5813,575
ID888984414,30 Cedar St,CAULFIELD SOUTH,1001000.0,h,26/07/2016,2,2.0,1.0,255.0,129.0,-37.8887,145.0207,19953,1703.5149556123722,23.5,0,1540,6062,477
ID920577912,23 Lygon St,CAULFIELD SOUTH,825000.0,h,16/04/2016,2,1.0,1.0,367.0,89.0,-37.8995,145.0241,19941,1425.2453602471164,32.15384615384615,0,1540,6062,477
ID918335717,36 Davies St,NEWPORT,1250000.0,h,24/06/2017,3,1.0,1.0,343.0,99.0,-37.84502,144.88612,19994,338.392841120799,16.310344827586206,1,84,293,23
ID700421251,11 Goshawk Ct,CARRUM DOWNS,561000.0,h,17/06/2017,3,1.0,2.0,787.0,26.0,-38.10709,145.1744,19856,3795.423048903191,66.81818181818181,0,990,3070,411
ID289564860,52 Alexander St,SEDDON,990000.0,h,18/03/2017,2,1.0,2.0,306.0,89.0,-37.8037,144.8893,20024,232.79312620785427,17.4,0,885,1901,227
ID535847019,24 Tivoli Rd,SOUTH YARRA,1810000.0,h,24/06/2017,3,2.0,2.0,273.0,49.0,-37.8386,144.99851999999996,19959,544.0548018720837,12.543859649122806,0,1245,3886,447
ID602086342,12 Rostrevor Pde,MONT ALBERT,2335000.0,h,18/03/2017,4,2.0,2.0,813.0,81.0,-37.8118,145.1065,19896,850.7878726371388,28.785714285714285,0,313,545,65
ID150231156,26 Maylands Av,BALWYN NORTH,1739000.0,h,12/08/2017,3,1.0,2.0,638.0,64.0,-37.79843,145.06728,19892,3049.384430191001,21.785714285714285,0,959,4476,324
ID284573394,1 Lincoln Wy,MELTON WEST,430000.0,h,23/09/2017,4,1.0,3.0,675.0,39.0,-37.67363,144.55888000000004,19980,3505.406888601857,39.6,0,50,68,12
ID247661892,11 Newham Gr,ORMOND,1565000.0,h,27/05/2017,4,3.0,2.0,719.0,99.0,-37.90087,145.03959,19941,259.9209746912493,32.15384615384615,0,298,735,154
ID142368845,13 Bridge Rd,MELTON SOUTH,341000.0,h,15/07/2017,3,2.0,4.0,578.0,8.0,-37.71432,144.57431,19980,1233.9485530468785,39.6,0,50,68,12
ID576537261,4/42 Passfield St,BRUNSWICK WEST,380000.0,u,15/10/2016,2,1.0,1.0,0.0,49.0,-37.7676,144.9394,20039,1769.2861871268738,20.0,0,958,5673,628
ID958643849,6/20 Johnstone St,MALVERN,500000.0,t,16/07/2016,2,1.0,1.0,0.0,49.0,-37.8693,145.0348,19944,590.825454517635,20.8,0,610,1743,228
ID862532519,7 Manly Ct,COBURG NORTH,700000.0,h,7/05/2016,3,1.0,2.0,626.0,69.0,-37.7201,144.9696,19963,736.4125501532055,36.0,0,1071,5783,419
ID896768222,13 Eveline St,CRAIGIEBURN,480000.0,h,19/08/2017,4,2.0,2.0,312.0,4.0,-37.56857,144.91693999999995,40221,4364.102304212443,49.0,0,1288,4242,480
ID984905474,6 Lovett Dr,AVONDALE HEIGHTS,1200000.0,h,4/06/2016,4,5.0,4.0,673.0,11.0,-37.7545,144.8736,22253,3757.591328962688,18.333333333333332,0,1654,9119,550
ID948077677,9 McKenna Rd,GLEN WAVERLEY,1130000.0,h,29/07/2017,3,1.0,1.0,836.0,49.0,-37.89928,145.1474,22249,3678.4837164803866,33.666666666666664,0,56,98,19
